"","Date","Open","High","Low","Close","Adj.Close"
"1428","2009-05-20",1.363234,1.382992,1.358493,1.377297,1.377297
"1429","2009-05-21",1.37741,1.392525,1.3734,1.390608,1.390608
"1430","2009-05-22",1.39053,1.405007,1.390356,1.400305,1.400305
"1431","2009-05-25",1.402426,1.403469,1.39659,1.400697,1.400697
"1432","2009-05-26",1.400482,1.402308,1.386194,1.399404,1.399404
"1433","2009-05-27",1.399306,1.400207,1.382399,1.383394,1.383394
"1434","2009-05-28",1.383585,1.398093,1.379596,1.393107,1.393107
"1435","2009-05-29",1.393088,1.416511,1.392796,1.415709,1.415709
"1436","2009-06-01",1.411891,1.424501,1.410258,1.41639,1.41639
"1437","2009-06-02",1.41611,1.43324,1.410636,1.430861,1.430861
"1438","2009-06-03",1.430738,1.433692,1.411194,1.414968,1.414968
"1439","2009-06-04",1.415508,1.423609,1.4074,1.417796,1.417796
"1440","2009-06-05",1.417917,1.426798,1.393592,1.397194,1.397194
"1441","2009-06-08",1.393981,1.399972,1.381082,1.390298,1.390298
"1442","2009-06-09",1.391401,1.4099,1.385502,1.406331,1.406331
"1443","2009-06-10",1.405995,1.414267,1.391808,1.398386,1.398386
"1444","2009-06-11",1.398406,1.417495,1.395401,1.411094,1.411094
"1445","2009-06-12",1.410895,1.413008,1.394292,1.400109,1.400109
"1446","2009-06-15",1.398562,1.400149,1.376122,1.378493,1.378493
"1447","2009-06-16",1.378607,1.39299,1.375194,1.382992,1.382992
"1448","2009-06-17",1.38303,1.397995,1.381196,1.393806,1.393806
"1449","2009-06-18",1.393709,1.399992,1.387598,1.391498,1.391498
"1450","2009-06-19",1.391401,1.400207,1.3886,1.3947,1.3947
"1451","2009-06-22",1.393825,1.393922,1.383011,1.38652,1.38652
"1452","2009-06-23",1.386501,1.410815,1.383202,1.407202,1.407202
"1453","2009-06-24",1.407678,1.413807,1.389236,1.394097,1.394097
"1454","2009-06-25",1.394,1.401169,1.389294,1.398562,1.398562
"1455","2009-06-26",1.398562,1.411612,1.398562,1.405304,1.405304
"1456","2009-06-29",1.406213,1.410199,1.398504,1.408609,1.408609
"1457","2009-06-30",1.408788,1.415108,1.40058,1.403883,1.403883
"1458","2009-07-01",1.403903,1.419991,1.400403,1.414087,1.414087
"1459","2009-07-02",1.413308,1.414887,1.393553,1.395751,1.395751
"1460","2009-07-03",1.396063,1.402741,1.394642,1.396005,1.396005
"1461","2009-07-06",1.39579,1.399796,1.388368,1.397702,1.397702
"1462","2009-07-07",1.397663,1.405007,1.390588,1.391595,1.391595
"1463","2009-07-08",1.391692,1.393864,1.383509,1.387906,1.387906
"1464","2009-07-09",1.388041,1.406865,1.386001,1.4028,1.4028
"1465","2009-07-10",1.402466,1.402702,1.388291,1.393398,1.393398
"1466","2009-07-13",1.396902,1.40007,1.390337,1.399012,1.399012
"1467","2009-07-14",1.398699,1.401542,1.39144,1.397155,1.397155
"1468","2009-07-15",1.397175,1.413208,1.396512,1.410199,1.410199
"1469","2009-07-16",1.410596,1.41611,1.405896,1.414107,1.414107
"1470","2009-07-17",1.414107,1.414667,1.406826,1.410497,1.410497
"1471","2009-07-20",1.422698,1.4229,1.421181,1.421181,1.421181
"1472","2009-07-21",1.421767,1.421848,1.41985,1.41985,1.41985
"1473","2009-07-22",1.420676,1.421141,1.420071,1.420596,1.420596
"1474","2009-07-23",1.41629,1.416993,1.41611,1.41633,1.41633
"1475","2009-07-24",1.421202,1.421202,1.421202,1.421202,1.421202
"1476","2009-07-27",1.424258,1.424725,1.423143,1.424704,1.424704
"1477","2009-07-28",1.41633,1.416892,1.414267,1.414607,1.414607
"1478","2009-07-29",1.402702,1.403509,1.401247,1.401463,1.401463
"1479","2009-07-30",1.407598,1.408907,1.407202,1.40849,1.40849
"1480","2009-07-31",1.426005,1.426005,1.426005,1.426005,1.426005
"1481","2009-08-03",1.441795,1.44219,1.441192,1.441192,1.441192
"1482","2009-08-04",1.440009,1.442231,1.440009,1.441961,1.441961
"1483","2009-08-05",1.441899,1.442148,1.441109,1.441171,1.441171
"1484","2009-08-06",1.436183,1.437298,1.435791,1.437298,1.437298
"1485","2009-08-07",1.419104,1.419104,1.419104,1.419104,1.419104
"1486","2009-08-10",1.413767,1.413767,1.412769,1.413108,1.413108
"1487","2009-08-11",1.415488,1.415709,1.414907,1.415008,1.415008
"1488","2009-08-12",1.420334,1.422091,1.420334,1.421707,1.421707
"1489","2009-08-13",1.428204,1.428714,1.427593,1.427593,1.427593
"1490","2009-08-14",1.420697,1.420697,1.420697,1.420697,1.420697
"1491","2009-08-17",1.408193,1.410596,1.408193,1.410596,1.410596
"1492","2009-08-18",1.413108,1.416732,1.413108,1.416511,1.416511
"1493","2009-08-19",1.422657,1.425496,1.422657,1.425395,1.425395
"1494","2009-08-20",1.425496,1.4269,1.425496,1.426005,1.426005
"1495","2009-08-21",1.43209,1.43209,1.43209,1.43209,1.43209
"1496","2009-08-24",1.429307,1.429817,1.428592,1.429307,1.429307
"1497","2009-08-25",1.430124,1.430308,1.428367,1.428408,1.428408
"1498","2009-08-26",1.424806,1.425395,1.423609,1.423629,1.423629
"1499","2009-08-27",1.435194,1.43769,1.435091,1.437298,1.437298
"1500","2009-08-28",1.430206,1.435998,1.430206,1.435998,1.435998
"1501","2009-08-31",1.433795,1.434432,1.433795,1.434268,1.434268
"1502","2009-09-01",1.42203,1.422394,1.420313,1.421202,1.421202
"1503","2009-09-02",1.427409,1.428,1.427226,1.427409,1.427409
"1504","2009-09-03",1.425761,1.42631,1.425395,1.425639,1.425639
"1505","2009-09-04",1.429409,1.429409,1.429409,1.429409,1.429409
"1506","2009-09-07",1.433692,1.434144,1.433199,1.433199,1.433199
"1507","2009-09-08",1.450453,1.45121,1.450389,1.45041,1.45041
"1508","2009-09-09",1.455562,1.455816,1.454694,1.454799,1.454799
"1509","2009-09-10",1.458406,1.458491,1.457705,1.45813,1.45813
"1510","2009-09-11",1.458002,1.458002,1.458002,1.458002,1.458002
"1511","2009-09-14",1.463679,1.464322,1.462566,1.464322,1.464322
"1512","2009-09-15",1.466297,1.467459,1.466061,1.467093,1.467093
"1513","2009-09-16",1.470805,1.471909,1.47061,1.471194,1.471194
"1514","2009-09-17",1.4741,1.474404,1.473101,1.473297,1.473297
"1515","2009-09-18",1.471605,1.471605,1.471605,1.471605,1.471605
"1516","2009-09-21",1.468493,1.469508,1.468235,1.468407,1.468407
"1517","2009-09-22",1.479728,1.483746,1.479728,1.481196,1.481196
"1518","2009-09-23",1.471302,1.472906,1.470696,1.472602,1.472602
"1519","2009-09-24",1.465695,1.466104,1.462801,1.465094,1.465094
"1520","2009-09-25",1.468493,1.468493,1.468493,1.468493,1.468493
"1521","2009-09-28",1.462844,1.463507,1.462159,1.462159,1.462159
"1522","2009-09-29",1.458896,1.459705,1.4583,1.459172,1.459172
"1523","2009-09-30",1.464107,1.465695,1.464107,1.465502,1.465502
"1524","2009-10-01",1.454334,1.454334,1.451379,1.451589,1.451589
"1525","2009-10-02",1.458002,1.459002,1.458002,1.459002,1.459002
"1526","2009-10-05",1.464987,1.466276,1.464987,1.465996,1.465996
"1527","2009-10-06",1.4718,1.473709,1.471757,1.472169,1.472169
"1528","2009-10-07",1.468968,1.4718,1.468968,1.471151,1.471151
"1529","2009-10-08",1.477803,1.478393,1.476451,1.478131,1.478131
"1530","2009-10-09",1.473405,1.473405,1.473405,1.473405,1.473405
"1531","2009-10-12",1.47835,1.479991,1.47835,1.47929,1.47929
"1532","2009-10-13",1.484803,1.485399,1.484076,1.484605,1.484605
"1533","2009-10-14",1.493005,1.493897,1.492938,1.493206,1.493206
"1534","2009-10-15",1.494232,1.495797,1.493451,1.495595,1.495595
"1535","2009-10-16",1.490802,1.490802,1.490802,1.490802,1.490802
"1536","2009-10-19",1.496401,1.497701,1.4962,1.496491,1.496491
"1537","2009-10-20",1.493607,1.493607,1.492448,1.493451,1.493451
"1538","2009-10-21",1.501795,1.502201,1.50069,1.50069,1.50069
"1539","2009-10-22",1.502991,1.504393,1.502991,1.504189,1.504189
"1540","2009-10-23",1.501006,1.501006,1.501006,1.501006,1.501006
"1541","2009-10-26",1.499498,1.505911,1.484693,1.486171,1.486171
"1542","2009-10-27",1.485774,1.492604,1.47741,1.481701,1.481701
"1543","2009-10-28",1.482404,1.48401,1.469508,1.4718,1.4718
"1544","2009-10-29",1.471909,1.48595,1.468709,1.48401,1.48401
"1545","2009-10-30",1.484098,1.485906,1.470502,1.473297,1.473297
"1546","2009-11-02",1.471194,1.48423,1.471194,1.47741,1.47741
"1547","2009-11-03",1.477345,1.480604,1.462908,1.473101,1.473101
"1548","2009-11-04",1.472711,1.490091,1.470458,1.4869,1.4869
"1549","2009-11-05",1.486304,1.491602,1.481394,1.487807,1.487807
"1550","2009-11-06",1.487409,1.491291,1.481394,1.484891,1.484891
"1551","2009-11-09",1.486304,1.50193,1.485553,1.500803,1.500803
"1552","2009-11-10",1.50051,1.501953,1.494299,1.498981,1.498981
"1553","2009-11-11",1.500105,1.5048,1.49564,1.498397,1.498397
"1554","2009-11-12",1.498442,1.501637,1.48258,1.485685,1.485685
"1555","2009-11-13",1.48584,1.493496,1.483305,1.490891,1.490891
"1556","2009-11-16",1.4962,1.501547,1.488649,1.498374,1.498374
"1557","2009-11-17",1.498307,1.49979,1.481196,1.487697,1.487697
"1558","2009-11-18",1.48763,1.499003,1.487011,1.495394,1.495394
"1559","2009-11-19",1.495797,1.495797,1.484605,1.491625,1.491625
"1560","2009-11-20",1.491602,1.493607,1.480692,1.486392,1.486392
"1561","2009-11-23",1.48721,1.49979,1.48721,1.4962,1.4962
"1562","2009-11-24",1.495797,1.498711,1.489004,1.49667,1.49667
"1563","2009-11-25",1.496715,1.514532,1.4962,1.512791,1.512791
"1564","2009-11-26",1.512608,1.513638,1.495506,1.497297,1.497297
"1565","2009-11-27",1.49741,1.49979,1.483393,1.499093,1.499093
"1566","2009-11-30",1.500082,1.508409,1.497499,1.503895,1.503895
"1567","2009-12-01",1.503443,1.511807,1.497589,1.509001,1.509001
"1568","2009-12-02",1.509069,1.511008,1.503398,1.506977,1.506977
"1569","2009-12-03",1.506705,1.513775,1.504099,1.506546,1.506546
"1570","2009-12-04",1.506296,1.509297,1.482404,1.485707,1.485707
"1571","2009-12-07",1.487475,1.490402,1.476581,1.48412,1.48412
"1572","2009-12-08",1.483393,1.486591,1.467739,1.469702,1.469702
"1573","2009-12-09",1.4694,1.477803,1.467804,1.473796,1.473796
"1574","2009-12-10",1.473818,1.475993,1.468903,1.472949,1.472949
"1575","2009-12-11",1.472993,1.477694,1.459108,1.461903,1.461903
"1576","2009-12-14",1.462801,1.468493,1.461091,1.465695,1.465695
"1577","2009-12-15",1.46561,1.46591,1.45081,1.454207,1.454207
"1578","2009-12-16",1.453996,1.45881,1.450894,1.452602,1.452602
"1579","2009-12-17",1.452433,1.453404,1.430922,1.4347,1.4347
"1580","2009-12-18",1.434597,1.440798,1.426472,1.434905,1.434905
"1581","2009-12-21",1.433404,1.437091,1.426798,1.428674,1.428674
"1582","2009-12-22",1.428776,1.433199,1.422192,1.425436,1.425436
"1583","2009-12-23",1.425578,1.436596,1.423934,1.43361,1.43361
"1584","2009-12-24",1.433692,1.441795,1.433301,1.438497,1.438497
"1585","2009-12-25",1.438497,1.443793,1.436307,1.439906,1.439906
"1586","2009-12-28",1.437484,1.441504,1.435627,1.437505,1.437505
"1587","2009-12-29",1.437505,1.445609,1.433897,1.434309,1.434309
"1588","2009-12-30",1.434803,1.436204,1.427796,1.434206,1.434206
"1589","2009-12-31",1.434206,1.443897,1.431045,1.432706,1.432706
"1590","2010-01-01",1.432706,1.440196,1.432706,1.438994,1.438994
"1591","2010-01-04",1.431004,1.445191,1.426208,1.442398,1.442398
"1592","2010-01-05",1.44271,1.44831,1.435194,1.436596,1.436596
"1593","2010-01-06",1.436596,1.44346,1.429123,1.440403,1.440403
"1594","2010-01-07",1.4403,1.444481,1.430206,1.431803,1.431803
"1595","2010-01-08",1.43209,1.443606,1.427104,1.441109,1.441109
"1596","2010-01-11",1.446487,1.455435,1.446487,1.451126,1.451126
"1597","2010-01-12",1.450894,1.454376,1.445964,1.44766,1.44766
"1598","2010-01-13",1.447807,1.457705,1.44586,1.452391,1.452391
"1599","2010-01-14",1.452412,1.455202,1.446257,1.44999,1.44999
"1600","2010-01-15",1.449906,1.45041,1.434576,1.439097,1.439097
"1601","2010-01-18",1.437236,1.440673,1.433692,1.440673,1.440673
"1602","2010-01-19",1.440507,1.4414,1.4257,1.428102,1.428102
"1603","2010-01-20",1.428408,1.429,1.408709,1.411034,1.411034
"1604","2010-01-21",1.411114,1.414027,1.403095,1.409702,1.409702
"1605","2010-01-22",1.409841,1.418198,1.408907,1.414107,1.414107
"1606","2010-01-25",1.415408,1.419426,1.413108,1.415008,1.415008
"1607","2010-01-26",1.414807,1.417897,1.404415,1.408232,1.408232
"1608","2010-01-27",1.408094,1.409741,1.400168,1.403095,1.403095
"1609","2010-01-28",1.402997,1.404968,1.394992,1.396804,1.396804
"1610","2010-01-29",1.396707,1.398699,1.386482,1.386693,1.386693
"1611","2010-02-01",1.387598,1.393709,1.385579,1.392699,1.392699
"1612","2010-02-02",1.392176,1.397624,1.388908,1.397624,1.397624
"1613","2010-02-03",1.397585,1.402406,1.388619,1.390105,1.390105
"1614","2010-02-04",1.390182,1.390608,1.372006,1.374495,1.374495
"1615","2010-02-05",1.374476,1.374608,1.358806,1.368008,1.368008
"1616","2010-02-08",1.364498,1.371404,1.362528,1.365467,1.365467
"1617","2010-02-09",1.365672,1.383949,1.365095,1.378208,1.378208
"1618","2010-02-10",1.378208,1.381101,1.368139,1.375327,1.375327
"1619","2010-02-11",1.375005,1.379958,1.360008,1.368176,1.368176
"1620","2010-02-12",1.368944,1.368944,1.353308,1.363494,1.363494
"1621","2010-02-15",1.362806,1.363196,1.358308,1.360304,1.360304
"1622","2010-02-16",1.35973,1.377771,1.359194,1.376709,1.376709
"1623","2010-02-17",1.376538,1.378873,1.359231,1.360692,1.360692
"1624","2010-02-18",1.361063,1.365318,1.345026,1.346149,1.346149
"1625","2010-02-19",1.347055,1.362008,1.345696,1.361507,1.361507
"1626","2010-02-22",1.362899,1.3653,1.357718,1.360563,1.360563
"1627","2010-02-23",1.360618,1.369263,1.349783,1.352704,1.352704
"1628","2010-02-24",1.352686,1.362194,1.350293,1.354316,1.354316
"1629","2010-02-25",1.354463,1.356999,1.345207,1.353601,1.353601
"1630","2010-02-26",1.353748,1.367858,1.353601,1.363104,1.363104
"1631","2010-03-01",1.364294,1.365393,1.346257,1.356208,1.356208
"1632","2010-03-02",1.355969,1.362305,1.34452,1.362064,1.362064
"1633","2010-03-03",1.362008,1.3734,1.359841,1.370163,1.370163
"1634","2010-03-04",1.370126,1.371197,1.355748,1.3584,1.3584
"1635","2010-03-05",1.358308,1.362899,1.353656,1.362899,1.362899
"1636","2010-03-08",1.364107,1.37037,1.361044,1.361693,1.361693
"1637","2010-03-09",1.361823,1.363587,1.353858,1.360692,1.360692
"1638","2010-03-10",1.360933,1.367671,1.354867,1.364331,1.364331
"1639","2010-03-11",1.364927,1.368794,1.362305,1.368532,1.368532
"1640","2010-03-12",1.368495,1.379405,1.367353,1.376993,1.376993
"1641","2010-03-15",1.377391,1.377391,1.364592,1.367746,1.367746
"1642","2010-03-16",1.367372,1.378284,1.366102,1.376879,1.376879
"1643","2010-03-17",1.376898,1.381654,1.373098,1.373834,1.373834
"1644","2010-03-18",1.373494,1.374004,1.359102,1.361396,1.361396
"1645","2010-03-19",1.36123,1.362806,1.350494,1.353693,1.353693
"1646","2010-03-22",1.351406,1.356907,1.346874,1.356705,1.356705
"1647","2010-03-23",1.356705,1.356907,1.346493,1.346801,1.346801
"1648","2010-03-24",1.347001,1.348545,1.330796,1.333102,1.333102
"1649","2010-03-25",1.332996,1.337059,1.326999,1.330707,1.330707
"1650","2010-03-26",1.330707,1.342408,1.330283,1.341004,1.341004
"1651","2010-03-29",1.344809,1.350512,1.342138,1.348109,1.348109
"1652","2010-03-30",1.347782,1.353491,1.340051,1.342408,1.342408
"1653","2010-03-31",1.342408,1.354591,1.338796,1.350804,1.350804
"1654","2010-04-01",1.35084,1.35912,1.346276,1.3584,1.3584
"1655","2010-04-02",1.358327,1.359194,1.3478,1.350494,1.350494
"1656","2010-04-05",1.349692,1.353894,1.346276,1.348909,1.348909
"1657","2010-04-06",1.348909,1.349783,1.335827,1.340195,1.340195
"1658","2010-04-07",1.340016,1.341004,1.332996,1.334846,1.334846
"1659","2010-04-08",1.334205,1.336702,1.328568,1.336112,1.336112
"1660","2010-04-09",1.336095,1.350093,1.334401,1.350093,1.350093
"1661","2010-04-12",1.363698,1.368794,1.356999,1.359601,1.359601
"1662","2010-04-13",1.359601,1.362194,1.354958,1.360859,1.360859
"1663","2010-04-14",1.361674,1.367802,1.360285,1.365598,1.365598
"1664","2010-04-15",1.36571,1.366792,1.352503,1.357405,1.357405
"1665","2010-04-16",1.357405,1.357497,1.347963,1.350402,1.350402
"1666","2010-04-19",1.348909,1.349327,1.341994,1.348727,1.348727
"1667","2010-04-20",1.348909,1.352192,1.343003,1.343508,1.343508
"1668","2010-04-21",1.343562,1.344809,1.336398,1.338993,1.338993
"1669","2010-04-22",1.338849,1.341994,1.326805,1.326999,1.326999
"1670","2010-04-23",1.326982,1.339998,1.320917,1.338401,1.338401
"1671","2010-04-26",1.336398,1.3414,1.329593,1.340123,1.340123
"1672","2010-04-27",1.340375,1.341328,1.314803,1.317072,1.317072
"1673","2010-04-28",1.317297,1.326594,1.311906,1.321283,1.321283
"1674","2010-04-29",1.321196,1.327669,1.318548,1.326295,1.326295
"1675","2010-04-30",1.326594,1.334205,1.322804,1.329805,1.329805
"1676","2010-05-03",1.332303,1.332694,1.315997,1.319993,1.319993
"1677","2010-05-04",1.319993,1.32144,1.296395,1.296395,1.296395
"1678","2010-05-05",1.296798,1.299495,1.279623,1.281493,1.281493
"1679","2010-05-06",1.281591,1.285463,1.254044,1.263296,1.263296
"1680","2010-05-07",1.26285,1.279591,1.259224,1.275608,1.275608
"1681","2010-05-10",1.287896,1.309192,1.276373,1.277923,1.277923
"1682","2010-05-11",1.277923,1.280098,1.261893,1.262993,1.262993
"1683","2010-05-12",1.263504,1.273837,1.260843,1.263903,1.263903
"1684","2010-05-13",1.2636,1.268504,1.251831,1.254107,1.254107
"1685","2010-05-14",1.253903,1.257703,1.235804,1.236002,1.236002
"1686","2010-05-17",1.237226,1.241064,1.224605,1.239296,1.239296
"1687","2010-05-18",1.239127,1.244168,1.216782,1.217893,1.217893
"1688","2010-05-19",1.218591,1.243302,1.214595,1.239342,1.239342
"1689","2010-05-20",1.239004,1.259795,1.229906,1.247894,1.247894
"1690","2010-05-21",1.24819,1.267202,1.247707,1.256708,1.256708
"1691","2010-05-24",1.2534,1.254501,1.233395,1.234995,1.234995
"1692","2010-05-25",1.235193,1.238605,1.218101,1.234598,1.234598
"1693","2010-05-26",1.234598,1.235804,1.215569,1.2173,1.2173
"1694","2010-05-27",1.217256,1.239495,1.216604,1.234797,1.234797
"1695","2010-05-28",1.234187,1.244725,1.226798,1.227401,1.227401
"1696","2010-05-31",1.227717,1.233487,1.227099,1.228788,1.228788
"1697","2010-06-01",1.228803,1.233898,1.211504,1.223301,1.223301
"1698","2010-06-02",1.223706,1.227295,1.218116,1.2239,1.2239
"1699","2010-06-03",1.223751,1.232499,1.215495,1.216945,1.216945
"1700","2010-06-04",1.217093,1.221673,1.1958,1.197103,1.197103
"1701","2010-06-07",1.194415,1.198897,1.188199,1.192293,1.192293
"1702","2010-06-08",1.192307,1.200898,1.190505,1.197203,1.197203
"1703","2010-06-09",1.197103,1.207307,1.192577,1.199199,1.199199
"1704","2010-06-10",1.199199,1.214152,1.195858,1.210903,1.210903
"1705","2010-06-11",1.210756,1.2152,1.205371,1.211402,1.211402
"1706","2010-06-14",1.214727,1.229801,1.214727,1.221807,1.221807
"1707","2010-06-15",1.221568,1.235102,1.217196,1.231906,1.231906
"1708","2010-06-16",1.231906,1.234903,1.226302,1.231194,1.231194
"1709","2010-06-17",1.231406,1.241003,1.224695,1.238206,1.238206
"1710","2010-06-18",1.238283,1.241496,1.235697,1.239296,1.239296
"1711","2010-06-21",1.240895,1.246805,1.230603,1.231603,1.231603
"1712","2010-06-22",1.231694,1.234751,1.225806,1.227506,1.227506
"1713","2010-06-23",1.227506,1.234065,1.221076,1.231906,1.231906
"1714","2010-06-24",1.231906,1.238666,1.226603,1.233745,1.233745
"1715","2010-06-25",1.233502,1.239403,1.225896,1.237302,1.237302
"1716","2010-06-28",1.238007,1.239895,1.226798,1.227702,1.227702
"1717","2010-06-29",1.227325,1.228999,1.215436,1.218635,1.218635
"1718","2010-06-30",1.218739,1.230027,1.216782,1.223002,1.223002
"1719","2010-07-01",1.223197,1.22426,1.219899,1.25075,1.25075
"1720","2010-07-02",1.250907,1.261002,1.248393,1.257103,1.257103
"1721","2010-07-05",1.255524,1.255792,1.251173,1.253698,1.253698
"1722","2010-07-06",1.254107,1.266079,1.248377,1.262403,1.262403
"1723","2010-07-07",1.261702,1.266095,1.256108,1.263312,1.263312
"1724","2010-07-08",1.263408,1.271084,1.262403,1.269406,1.269406
"1725","2010-07-09",1.269197,1.272103,1.2614,1.264398,1.264398
"1726","2010-07-12",1.264606,1.264702,1.255398,1.259002,1.259002
"1727","2010-07-13",1.259018,1.273885,1.252536,1.272087,1.272087
"1728","2010-07-14",1.272168,1.277563,1.268601,1.274048,1.274048
"1729","2010-07-15",1.274145,1.295605,1.271246,1.292858,1.292858
"1730","2010-07-16",1.292207,1.300407,1.289407,1.293193,1.293193
"1731","2010-07-19",1.290256,1.299005,1.287498,1.293946,1.293946
"1732","2010-07-20",1.294214,1.302677,1.284406,1.289308,1.289308
"1733","2010-07-21",1.289324,1.291206,1.273593,1.276797,1.276797
"1734","2010-07-22",1.276992,1.292507,1.273902,1.290306,1.290306
"1735","2010-07-23",1.290156,1.296428,1.28,1.291306,1.291306
"1736","2010-07-26",1.288926,1.300492,1.288693,1.2999,1.2999
"1737","2010-07-27",1.299596,1.30458,1.295605,1.299089,1.299089
"1738","2010-07-28",1.299596,1.304002,1.296765,1.299224,1.299224
"1739","2010-07-29",1.299798,1.310702,1.298196,1.307805,1.307805
"1740","2010-07-30",1.307651,1.309397,1.29828,1.3039,1.3039
"1741","2010-08-02",1.306012,1.3194,1.305773,1.317593,1.317593
"1742","2010-08-03",1.317506,1.326102,1.314994,1.322506,1.322506
"1743","2010-08-04",1.322594,1.323977,1.313698,1.322506,1.322506
"1744","2010-08-05",1.316101,1.323557,1.312233,1.315807,1.315807
"1745","2010-08-06",1.317992,1.332996,1.315997,1.318131,1.318131
"1746","2010-08-09",1.328604,1.330424,1.323119,1.328568,1.328568
"1747","2010-08-10",1.323101,1.323101,1.308147,1.322996,1.322996
"1748","2010-08-11",1.318565,1.318565,1.287167,1.318496,1.318496
"1749","2010-08-12",1.284142,1.293193,1.278707,1.284406,1.284406
"1750","2010-08-13",1.282857,1.290389,1.275348,1.282989,1.282989
"1751","2010-08-16",1.276992,1.286985,1.273593,1.27709,1.27709
"1752","2010-08-17",1.281296,1.291222,1.280541,1.281197,1.281197
"1753","2010-08-18",1.287697,1.291906,1.282495,1.287996,1.287996
"1754","2010-08-19",1.285545,1.290006,1.278004,1.285645,1.285645
"1755","2010-08-20",1.280902,1.283302,1.26656,1.280803,1.280803
"1756","2010-08-23",1.271084,1.272864,1.264926,1.271003,1.271003
"1757","2010-08-24",1.264015,1.271795,1.259192,1.263504,1.263504
"1758","2010-08-25",1.263456,1.271876,1.261304,1.263296,1.263296
"1759","2010-08-26",1.266095,1.276357,1.265198,1.2664,1.2664
"1760","2010-08-27",1.2706,1.278004,1.268263,1.270648,1.270648
"1761","2010-08-30",1.275299,1.275705,1.267331,1.275396,1.275396
"1762","2010-08-31",1.266207,1.274194,1.262802,1.266592,1.266592
"1763","2010-09-01",1.268601,1.285,1.266785,1.26873,1.26873
"1764","2010-09-02",1.280442,1.284885,1.277906,1.280295,1.280295
"1765","2010-09-03",1.28261,1.288494,1.281279,1.282594,1.282594
"1766","2010-09-06",1.289407,1.291639,1.286902,1.289407,1.289407
"1767","2010-09-07",1.286803,1.286803,1.270406,1.286836,1.286836
"1768","2010-09-08",1.267893,1.276194,1.266416,1.267797,1.267797
"1769","2010-09-09",1.273204,1.276373,1.266881,1.273204,1.273204
"1770","2010-09-10",1.268987,1.274437,1.264702,1.269309,1.269309
"1771","2010-09-13",1.271892,1.288793,1.271698,1.271698,1.271698
"1772","2010-09-14",1.287167,1.301795,1.283285,1.2872,1.2872
"1773","2010-09-15",1.299106,1.303594,1.295924,1.299174,1.299174
"1774","2010-09-16",1.301304,1.311303,1.297892,1.301507,1.301507
"1775","2010-09-17",1.307514,1.315703,1.302592,1.3076,1.3076
"1776","2010-09-20",1.304206,1.311923,1.303101,1.304393,1.304393
"1777","2010-09-21",1.306745,1.31489,1.305943,1.306694,1.306694
"1778","2010-09-22",1.325399,1.343707,1.325205,1.325697,1.325697
"1779","2010-09-23",1.339226,1.341202,1.331327,1.3391,1.3391
"1780","2010-09-24",1.331806,1.3492,1.328851,1.331913,1.331913
"1781","2010-09-27",1.348199,1.350366,1.343183,1.347909,1.347909
"1782","2010-09-28",1.343996,1.358013,1.338401,1.343905,1.343905
"1783","2010-09-29",1.356999,1.364238,1.356779,1.357092,1.357092
"1784","2010-09-30",1.362806,1.367708,1.356521,1.362806,1.362806
"1785","2010-10-01",1.362305,1.377581,1.362082,1.362212,1.362212
"1786","2010-10-04",1.377771,1.378436,1.366942,1.377695,1.377695
"1787","2010-10-05",1.367503,1.384754,1.363903,1.367409,1.367409
"1788","2010-10-06",1.383604,1.392816,1.380434,1.383394,1.383394
"1789","2010-10-07",1.392409,1.402308,1.38997,1.392002,1.392002
"1790","2010-10-08",1.392292,1.397507,1.385099,1.392796,1.392796
"1791","2010-10-11",1.398738,1.400619,1.388696,1.397761,1.397761
"1792","2010-10-12",1.388098,1.388195,1.378018,1.388021,1.388021
"1793","2010-10-13",1.391692,1.399933,1.391208,1.391692,1.391692
"1794","2010-10-14",1.396902,1.411891,1.396707,1.396726,1.396726
"1795","2010-10-15",1.407004,1.414807,1.399306,1.407202,1.407202
"1796","2010-10-18",1.397097,1.397409,1.383796,1.396433,1.396433
"1797","2010-10-19",1.393787,1.399404,1.377354,1.393592,1.393592
"1798","2010-10-20",1.374004,1.398308,1.370445,1.373909,1.373909
"1799","2010-10-21",1.396394,1.405106,1.387906,1.396317,1.396317
"1800","2010-10-22",1.391672,1.396804,1.386693,1.391692,1.391692
"1801","2010-10-25",1.393748,1.407697,1.393612,1.394408,1.394408
"1802","2010-10-26",1.393592,1.398191,1.383968,1.394895,1.394895
"1803","2010-10-27",1.385752,1.387694,1.376008,1.385425,1.385425
"1804","2010-10-28",1.377695,1.393961,1.377505,1.377809,1.377809
"1805","2010-10-29",1.377695,1.394117,1.380891,1.377809,1.377809
"1806","2010-11-01",1.393767,1.401169,1.386616,1.397507,1.397507
"1807","2010-11-02",1.391208,1.40479,1.388368,1.391091,1.391091
"1808","2010-11-03",1.403095,1.405956,1.399365,1.403607,1.403607
"1809","2010-11-04",1.413208,1.428204,1.410517,1.412729,1.412729
"1810","2010-11-05",1.422819,1.423001,1.403312,1.422799,1.422799
"1811","2010-11-08",1.407598,1.408114,1.389391,1.407578,1.407578
"1812","2010-11-09",1.385809,1.397194,1.382839,1.386963,1.386963
"1813","2010-11-10",1.377031,1.382094,1.367503,1.377202,1.377202
"1814","2010-11-11",1.377202,1.381903,1.366176,1.377562,1.377562
"1815","2010-11-12",1.361656,1.377202,1.357995,1.362101,1.362101
